#F NdLSCO0_0p24
#E 1513013725
#D Mon Dec 11 12:35:25 2017
#C Lineup  User = lab
#O0      2Th        Th       Chi       Phi      SLIR      SLIL      SLIT      SLIB
#O1     SLSL      SLSR      SLST      SLSB  

#S 1  ascan  th 14 18  30 1
#D Mon Dec 11 13:56:29 2017
#T 1  (Seconds)
121.1835 25.92925 3.01023 3.01023 0  106.071 106.998 1631139 2 0 471
121.246 25.9605 3.01116 3.01116 0  106.019 107.003 1631144 2 0 392
121.3085 25.99175 3.01208 3.01208 0  106.106 107.005 1631149 2 0 294
121.371 26.023 3.01301 3.01301 0  106.116 107.003 1631154 2 0 239
121.4335 26.05425 3.01393 3.01393 0  106.063 106.996 1631159 2 0 222
121.496 26.0855 3.01485 3.01485 0  106.063 106.998 1631164 2 0 264
121.5585 26.11675 3.01577 3.01577 0  106.053 106.999 1631169 2 0 274
121.621 26.148 3.01669 3.01669 0  106.087 106.996 1631174 2 0 261
121.6835 26.17925 3.01761 3.01761 0  106.07 106.998 1631179 2 0 190
121.746 26.2105 3.01853 3.01853 0  106.046 106.995 1631185 2 0 111
121.8085 26.24175 3.01944 3.01944 0  106.108 107.001 1631190 2 0 85
121.871 26.273 3.02036 3.02036 0  106.12 107 1631195 2 0 50
121.9335 26.30425 3.02127 3.02127 0  106.07 106.999 1631200 2 0 32
121.996 26.3355 3.02219 3.02219 0  106.057 107.002 1631205 2 0 20
122.0585 26.36675 3.0231 3.0231 0  106.061 107 1631210 2 0 16
122.121 26.398 3.02401 3.02401 0  106.097 107.001 1631215 2 0 5
122.1835 26.42925 3.02493 3.02493 0  106.071 107.001 1631220 2 0 12
122.246 26.4605 3.02584 3.02584 0  106.039 107.002 1631225 2 0 7
122.3085 26.49175 3.02675 3.02675 0  106.125 107.001 1631230 2 0 2
122.371 26.523 3.02766 3.02766 0  106.134 107.005 1631236 2 0 2
122.4335 26.55425 3.02856 3.02856 0  106.067 107 1631241 2 0 3
122.496 26.5855 3.02947 3.02947 0  106.064 107.002 1631246 2 0 5
122.5585 26.61675 3.03038 3.03038 0  106.062 107.001 1631251 2 0 1
122.621 26.648 3.03128 3.03128 0  106.113 106.994 1631256 2 0 1
122.6835 26.67925 3.03219 3.03219 0  106.068 106.994 1631261 2 0 5
122.746 26.7105 3.03309 3.03309 0  106.058 106.998 1631266 2 0 2
#C Sat Dec 30 09:43:23 2017.  Temperature Setpoint at 106.

#S 299  ascan  phi 61.5832 63.1832  50 2
#D Sat Dec 30 09:45:24 2017
#T 2  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.764312127 3.764312127 13.11033219 90 90 90 1.669145675 1.669145675 0.4792544701 90 90 90 3 3 0 3 1 0 120.746 25.7105 2.25 62.38325 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.496137265 1.592768171 -0.01568624006 1.581962983 -0.4852596162 0.06288215435 0.1931015795 -0.1168757616 -0.4748522124
#G4 3.003733928 3.003733928 0 1.5406 -3.094682955 3.094682955 -35 83.73045383 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00373 3.00373 0
#P0 120.746 25.7105 2.25 62.38325 -5.51875 5.36625 13.21 11.20125
#P1 20.3475 18.785 7.8975 7.1025 
#X 106.061K  106.997K 
#N 10
#L Phi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
61.58325 2.96189 3.04499 -0.0271717  104.989 105.943 1631405 2 0 2
61.61525 2.96357 3.04335 -0.0260831  105.002 105.952 1631408 2 0 5
61.64725 2.96526 3.04171 -0.0249947  105.012 105.963 1631411 2 0 14
61.67925 2.96694 3.04007 -0.0239064  105.01 105.964 1631414 2 0 7
61.71125 2.96862 3.03843 -0.0228182  105.005 105.968 1631417 2 0 10
61.74325 2.9703 3.03679 -0.0217302  104.998 105.974 1631420 2 0 14
61.77525 2.97198 3.03515 -0.0206423  105.031 105.969 1631423 2 0 7
61.80725 2.97366 3.0335 -0.0195546  105.029 105.965 1631426 2 0 13
61.83925 2.97534 3.03185 -0.018467  105.008 105.966 1631429 2 0 7
61.87125 2.97702 3.03021 -0.0173796  105.01 105.964 1631432 2 0 9
61.90325 2.9787 3.02856 -0.0162923  105 105.965 1631435 2 0 17
61.93525 2.98037 3.02691 -0.0152051  105.01 105.967 1631438 2 0 14
61.96725 2.98205 3.02526 -0.0141181  105.97 105.969 1631441 2 0 19
61.99925 2.98372 3.02361 -0.0130312  105.019 105.969 1631444 2 0 17
62.03125 2.98539 3.02196 -0.0119445  105.013 105.963 1631447 2 0 37
62.06325 2.98707 3.02031 -0.0108579  105.006 105.974 1631450 2 0 27
62.09525 2.98874 3.01866 -0.00977145  105.022 105.969 1631453 2 0 46
62.12725 2.99041 3.017 -0.00868515  105.019 105.97 1631456 2 0 79
62.15925 2.99208 3.01535 -0.007599  105.01 105.969 1631459 2 0 109
62.19125 2.99374 3.01369 -0.00651299  105.018 105.971 1631462 2 0 154
62.22325 2.99541 3.01203 -0.00542712  105.018 105.969 1631465 2 0 236
62.25525 2.99708 3.01038 -0.00434141  105.01 105.978 1631468 2 0 300
62.28725 2.99874 3.00872 -0.00325583  105.022 105.975 1631471 2 0 393
62.31925 3.00041 3.00706 -0.00217041  105.019 105.973 1631474 2 0 507
62.35125 3.00207 3.0054 -0.00108513  105.022 105.974 1631477 2 0 606
62.38325 3.00373 3.00373 0  104.998 105.967 1631481 2 0 664
62.41525 3.0054 3.00207 0.00108498  105.024 105.971 1631484 2 0 642
62.44725 3.00706 3.00041 0.00216982  105.028 105.974 1631487 2 0 598
62.47925 3.00872 2.99874 0.00325451  105.977 105.978 1631490 2 0 460
62.51125 3.01038 2.99708 0.00433904  105.034 105.979 1631493 2 0 333
62.54325 3.01203 2.99541 0.00542343  105.035 105.983 1631496 2 0 235
62.57525 3.01369 2.99374 0.00650767  105.031 105.98 1631499 2 0 209
62.60725 3.01535 2.99208 0.00759176  105.03 105.978 1631502 2 0 143
62.63925 3.017 2.99041 0.0086757  105.026 105.979 1631505 2 0 94
62.67125 3.01866 2.98874 0.00975949  105.006 105.98 1631508 2 0 76
62.70325 3.02031 2.98707 0.0108431  105.022 105.979 1631511 2 0 46
62.73525 3.02196 2.98539 0.0119266  105.043 105.981 1631514 2 0 45
62.76725 3.02361 2.98372 0.01301  105.013 105.979 1631517 2 0 32
62.79925 3.02526 2.98205 0.0140931  105.027 105.984 1631520 2 0 31
62.83125 3.02691 2.98037 0.0151762  105.011 105.981 1631523 2 0 13
62.86325 3.02856 2.9787 0.0162591  105.027 105.98 1631526 2 0 10
62.89525 3.03021 2.97702 0.0173418  105.033 105.978 1631529 2 0 6
62.92725 3.03186 2.97534 0.0184244  105.015 105.976 1631532 2 0 12
62.95925 3.0335 2.97366 0.0195068  105.002 105.981 1631535 2 0 6
62.99125 3.03515 2.97198 0.020589  105.012 105.982 1631538 2 0 7
63.02325 3.03679 2.9703 0.0216712  105.039 105.987 1631541 2 0 6
63.05525 3.03843 2.96862 0.0227531  105.023 105.987 1631544 2 0 2
63.08725 3.04008 2.96694 0.0238349  105.037 105.99 1631547 2 0 3
63.11925 3.04172 2.96526 0.0249166  104.994 105.987 1631550 2 0 4
63.15125 3.04336 2.96357 0.0259981  105.014 105.997 1631553 2 0 4
63.18325 3.045 2.96189 0.0270794  105.042 105.99 1631556 2 0 2

#S 300  a2scan  tth 118.746 122.746  th 24.7105 26.7105  64 2
#D Sat Dec 30 09:48:07 2017
#T 2  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.764312127 3.764312127 13.11033219 90 90 90 1.669145675 1.669145675 0.4792544701 90 90 90 3 3 0 3 1 0 120.746 25.7105 2.25 62.38325 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.496137265 1.592768171 -0.01568624006 1.581962983 -0.4852596162 0.06288215435 0.1931015795 -0.1168757616 -0.4748522124
#G4 3.003733928 3.003733928 0 1.5406 -3.094682955 3.094682955 -35 83.73045383 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00373 3.00373 0
#P0 120.746 25.7105 2.25 62.38325 -5.51875 5.36625 13.21 11.20125
#P1 20.3475 18.785 7.8975 7.1025 
#X 105.042K  105.99K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
118.746 24.7105 2.97346 2.97346 0  104.989 106.002 1631573 2 0 1
118.8085 24.74175 2.97442 2.97442 0  105.107 106.004 1631578 2 0 0
118.871 24.773 2.97538 2.97538 0  105.107 106.003 1631584 2 0 6
118.9335 24.80425 2.97634 2.97634 0  105.048 105.991 1631589 2 0 5
118.996 24.8355 2.9773 2.9773 0  105.071 105.994 1631594 2 0 2
119.0585 24.86675 2.97825 2.97825 0  105.044 105.994 1631599 2 0 3
119.121 24.898 2.97921 2.97921 0  105.097 106.001 1631604 2 0 4
119.1835 24.92925 2.98016 2.98016 0  105.078 105.991 1631609 2 0 6
119.246 24.9605 2.98112 2.98112 0  105.052 105.991 1631614 2 0 14
119.3085 24.99175 2.98207 2.98207 0  105.116 105.993 1631619 2 0 7
119.371 25.023 2.98302 2.98302 0  105.122 105.994 1631625 2 0 18
119.4335 25.05425 2.98397 2.98397 0  105.071 105.997 1631630 2 0 11
119.496 25.0855 2.98492 2.98492 0  105.057 105.995 1631635 2 0 14
119.5585 25.11675 2.98587 2.98587 0  105.063 105.998 1631640 2 0 29
119.621 25.148 2.98682 2.98682 0  105.102 105.996 1631645 2 0 34
119.6835 25.17925 2.98777 2.98777 0  105.081 105.995 1631650 2 0 49
119.746 25.2105 2.98871 2.98871 0  105.055 105.996 1631655 2 0 46
119.8085 25.24175 2.98966 2.98966 0  105.123 105.998 1631660 2 0 68
119.871 25.273 2.9906 2.9906 0  105.124 105.998 1631665 2 0 84
119.9335 25.30425 2.99155 2.99155 0  105.05 105.994 1631670 2 0 92
119.996 25.3355 2.99249 2.99249 0  105.066 105.992 1631676 2 0 114
120.0585 25.36675 2.99343 2.99343 0  105.066 105.992 1631681 2 0 125
120.121 25.398 2.99437 2.99437 0  105.108 105.998 1631686 2 0 212
120.1835 25.42925 2.99531 2.99531 0  105.082 106.002 1631691 2 0 283
120.246 25.4605 2.99625 2.99625 0  105.056 106.001 1631696 2 0 379
120.3085 25.49175 2.99719 2.99719 0  105.123 106.001 1631701 2 0 501
120.371 25.523 2.99813 2.99813 0  105.129 105.997 1631706 2 0 638
120.4335 25.55425 2.99906 2.99906 0  105.075 105.996 1631711 2 0 735
120.496 25.5855 3 3 0  105.076 105.991 1631716 2 0 784
120.5585 25.61675 3.00093 3.00093 0  105.067 105.997 1631721 2 0 828
120.621 25.648 3.00187 3.00187 0  105.104 106.001 1631727 2 0 745
120.6835 25.67925 3.0028 3.0028 0  105.086 105.999 1631732 2 0 690
120.746 25.7105 3.00373 3.00373 0  105.056 106 1631737 2 0 638
120.8085 25.74175 3.00467 3.00467 0  105.121 106.003 1631742 2 0 609
120.871 25.773 3.0056 3.0056 0  105.129 106.004 1631747 2 0 632
120.9335 25.80425 3.00652 3.00652 0  105.063 106.004 1631752 2 0 645
120.996 25.8355 3.00745 3.00745 0  105.086 105.998 1631757 2 0 623
121.0585 25.86675 3.00838 3.00838 0  105.054 105.996 1631762 2 0 614
121.121 25.898 3.00931 3.00931 0  105.103 106.001 1631767 2 0 616
121.1835 25.92925 3.01023 3.01023 0  105.088 106.002 1631772 2 0 497
121.246 25.9605 3.01116 3.01116 0  105.058 105.997 1631778 2 0 375
121.3085 25.99175 3.01208 3.01208 0  105.12 105.997 1631783 2 0 295
121.371 26.023 3.01301 3.01301 0  105.121 106.002 1631788 2 0 250
121.4335 26.05425 3.01393 3.01393 0  105.083 106.004 1631793 2 0 213
121.496 26.0855 3.01485 3.01485 0  105.084 106.001 1631798 2 0 241
121.5585 26.11675 3.01577 3.01577 0  105.076 105.996 1631803 2 0 259
121.621 26.148 3.01669 3.01669 0  105.095 105.997 1631808 2 0 255
121.6835 26.17925 3.01761 3.01761 0  105.097 105.997 1631813 2 0 197
121.746 26.2105 3.01853 3.01853 0  105.052 105.998 1631818 2 0 141
121.8085 26.24175 3.01944 3.01944 0  105.132 106.002 1631823 2 0 76
121.871 26.273 3.02036 3.02036 0  105.135 106 1631828 2 0 55
121.9335 26.30425 3.02127 3.02127 0  105.086 106.002 1631834 2 0 28
121.996 26.3355 3.02219 3.02219 0  105.094 105.997 1631839 2 0 16
122.0585 26.36675 3.0231 3.0231 0  105.076 106.002 1631844 2 0 9
122.121 26.398 3.02401 3.02401 0  105.121 105.999 1631849 2 0 10
122.1835 26.42925 3.02493 3.02493 0  105.068 105.999 1631854 2 0 5
122.246 26.4605 3.02584 3.02584 0  105.053 106.002 1631859 2 0 5
122.3085 26.49175 3.02675 3.02675 0  105.134 106.003 1631864 2 0 6
122.371 26.523 3.02766 3.02766 0  105.136 106.004 1631869 2 0 1
122.4335 26.55425 3.02856 3.02856 0  105.09 106.001 1631874 2 0 5
122.496 26.5855 3.02947 3.02947 0  105.087 105.993 1631879 2 0 6
122.5585 26.61675 3.03038 3.03038 0  105.086 105.997 1631885 2 0 6
122.621 26.648 3.03128 3.03128 0  105.109 105.998 1631890 2 0 1
122.6835 26.67925 3.03219 3.03219 0  105.076 106.002 1631895 2 0 3
122.746 26.7105 3.03309 3.03309 0  105.063 106.002 1631900 2 0 1
#C Sat Dec 30 09:53:57 2017.  Temperature Setpoint at 105.

#S 301  ascan  phi 61.5832 63.1832  50 2
#D Sat Dec 30 09:55:57 2017
#T 2  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.764312127 3.764312127 13.11033219 90 90 90 1.669145675 1.669145675 0.4792544701 90 90 90 3 3 0 3 1 0 120.746 25.7105 2.25 62.38325 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.496137265 1.592768171 -0.01568624006 1.581962983 -0.4852596162 0.06288215435 0.1931015795 -0.1168757616 -0.4748522124
#G4 3.003733928 3.003733928 0 1.5406 -3.094682955 3.094682955 -35 83.73045383 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00373 3.00373 0
#P0 120.746 25.7105 2.25 62.38325 -5.51875 5.36625 13.21 11.20125
#P1 20.3475 18.785 7.8975 7.1025 
#X 105.057K  105.993K 
#N 10
#L Phi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
61.58325 2.96189 3.04499 -0.0271717  104.007 104.944 1632039 2 0 9
61.61525 2.96357 3.04335 -0.0260831  104.012 104.96 1632042 2 0 8
61.64725 2.96526 3.04171 -0.0249947  104.03 104.977 1632045 2 0 6
61.67925 2.96694 3.04007 -0.0239064  104.006 104.975 1632048 2 0 7
61.71125 2.96862 3.03843 -0.0228182  104.011 104.971 1632051 2 0 9
61.74325 2.9703 3.03679 -0.0217302  104.027 104.962 1632054 2 0 13
61.77525 2.97198 3.03515 -0.0206423  104.009 104.962 1632057 2 0 13
61.80725 2.97366 3.0335 -0.0195546  103.997 104.964 1632060 2 0 14
61.83925 2.97534 3.03185 -0.018467  103.98 104.97 1632063 2 0 9
61.87125 2.97702 3.03021 -0.0173796  103.995 104.967 1632066 2 0 15
61.90325 2.9787 3.02856 -0.0162923  104.013 104.966 1632069 2 0 11
61.93525 2.98037 3.02691 -0.0152051  104.012 104.957 1632072 2 0 14
61.96725 2.98205 3.02526 -0.0141181  104.007 104.962 1632075 2 0 12
61.99925 2.98372 3.02361 -0.0130312  104.017 104.966 1632078 2 0 16
62.03125 2.98539 3.02196 -0.0119445  104.027 104.963 1632081 2 0 26
62.06325 2.98707 3.02031 -0.0108579  104.004 104.977 1632084 2 0 39
62.09525 2.98874 3.01866 -0.00977145  104.005 104.976 1632087 2 0 52
62.12725 2.99041 3.017 -0.00868515  104.017 104.967 1632090 2 0 64
62.15925 2.99208 3.01535 -0.007599  104.002 104.965 1632093 2 0 93
62.19125 2.99374 3.01369 -0.00651299  104.013 104.964 1632096 2 0 139
62.22325 2.99541 3.01203 -0.00542712  104.016 104.962 1632099 2 0 187
62.25525 2.99708 3.01038 -0.00434141  104.006 104.969 1632102 2 0 313
62.28725 2.99874 3.00872 -0.00325583  104.022 104.965 1632105 2 0 407
62.31925 3.00041 3.00706 -0.00217041  104.026 104.972 1632108 2 0 521
62.35125 3.00207 3.0054 -0.00108513  104.013 104.977 1632111 2 0 626
62.38325 3.00373 3.00373 0  104.041 104.98 1632114 2 0 679
62.41525 3.0054 3.00207 0.00108498  104.038 104.976 1632117 2 0 645
62.44725 3.00706 3.00041 0.00216982  104.021 104.976 1632120 2 0 620
62.47925 3.00872 2.99874 0.00325451  104.034 104.971 1632123 2 0 475
62.51125 3.01038 2.99708 0.00433904  104.033 104.975 1632126 2 0 331
62.54325 3.01203 2.99541 0.00542343  104.033 104.976 1632129 2 0 249
62.57525 3.01369 2.99374 0.00650767  104.034 104.98 1632132 2 0 196
62.60725 3.01535 2.99208 0.00759176  104.019 104.976 1632135 2 0 169
62.63925 3.017 2.99041 0.0086757  104.016 104.979 1632138 2 0 79
62.67125 3.01866 2.98874 0.00975949  104.07 104.981 1632141 2 0 76
62.70325 3.02031 2.98707 0.0108431  104.046 104.98 1632144 2 0 49
62.73525 3.02196 2.98539 0.0119266  104.05 104.981 1632147 2 0 27
62.76725 3.02361 2.98372 0.01301  104.05 104.983 1632150 2 0 26
62.79925 3.02526 2.98205 0.0140931  104.044 104.984 1632153 2 0 30
62.83125 3.02691 2.98037 0.0151762  104.02 104.979 1632156 2 0 12
62.86325 3.02856 2.9787 0.0162591  104.014 104.986 1632159 2 0 9
62.89525 3.03021 2.97702 0.0173418  104.033 104.987 1632162 2 0 11
62.92725 3.03186 2.97534 0.0184244  104.038 104.985 1632165 2 0 9
62.95925 3.0335 2.97366 0.0195068  104.017 104.984 1632168 2 0 7
62.99125 3.03515 2.97198 0.020589  104.025 104.988 1632171 2 0 5
63.02325 3.03679 2.9703 0.0216712  104.023 104.982 1632174 2 0 5
63.05525 3.03843 2.96862 0.0227531  104.036 104.984 1632177 2 0 4
63.08725 3.04008 2.96694 0.0238349  104.023 104.987 1632180 2 0 5
63.11925 3.04172 2.96526 0.0249166  104.032 104.987 1632183 2 0 3
63.15125 3.04336 2.96357 0.0259981  104.028 104.992 1632186 2 0 0
63.18325 3.045 2.96189 0.0270794  104.04 104.984 1632189 2 0 2

#S 302  a2scan  tth 118.746 122.746  th 24.7105 26.7105  64 2
#D Sat Dec 30 09:58:40 2017
#T 2  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.764312127 3.764312127 13.11033219 90 90 90 1.669145675 1.669145675 0.4792544701 90 90 90 3 3 0 3 1 0 120.746 25.7105 2.25 62.38325 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.496137265 1.592768171 -0.01568624006 1.581962983 -0.4852596162 0.06288215435 0.1931015795 -0.1168757616 -0.4748522124
#G4 3.003733928 3.003733928 0 1.5406 -3.094682955 3.094682955 -35 83.73045383 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00373 3.00373 0
#P0 120.746 25.7105 2.25 62.38325 -5.51875 5.36625 13.21 11.20125
#P1 20.3475 18.785 7.8975 7.1025 
#X 104.04K  104.984K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
118.746 24.7105 2.97346 2.97346 0  104.032 104.992 1632207 2 0 0
118.8085 24.74175 2.97442 2.97442 0  104.114 104.992 1632212 2 0 2
118.871 24.773 2.97538 2.97538 0  104.101 104.991 1632217 2 0 3
118.9335 24.80425 2.97634 2.97634 0  104.071 104.993 1632222 2 0 4
118.996 24.8355 2.9773 2.9773 0  104.078 104.994 1632227 2 0 4
119.0585 24.86675 2.97825 2.97825 0  104.066 104.997 1632233 2 0 7
119.121 24.898 2.97921 2.97921 0  104.103 104.998 1632238 2 0 5
119.1835 24.92925 2.98016 2.98016 0  104.078 104.995 1632243 2 0 6
119.246 24.9605 2.98112 2.98112 0  104.053 104.992 1632248 2 0 15
119.3085 24.99175 2.98207 2.98207 0  104.12 104.995 1632253 2 0 14
119.371 25.023 2.98302 2.98302 0  104.119 104.995 1632258 2 0 16
119.4335 25.05425 2.98397 2.98397 0  104.075 104.994 1632263 2 0 15
119.496 25.0855 2.98492 2.98492 0  104.066 104.996 1632268 2 0 26
119.5585 25.11675 2.98587 2.98587 0  104.067 104.997 1632273 2 0 37
119.621 25.148 2.98682 2.98682 0  104.09 105.003 1632278 2 0 19
119.6835 25.17925 2.98777 2.98777 0  104.053 104.997 1632284 2 0 38
119.746 25.2105 2.98871 2.98871 0  104.05 104.996 1632289 2 0 53
119.8085 25.24175 2.98966 2.98966 0  104.105 104.997 1632294 2 0 58
119.871 25.273 2.9906 2.9906 0  104.122 104.995 1632299 2 0 72
119.9335 25.30425 2.99155 2.99155 0  104.079 104.993 1632304 2 0 92
119.996 25.3355 2.99249 2.99249 0  104.082 104.998 1632309 2 0 135
120.0585 25.36675 2.99343 2.99343 0  104.059 104.999 1632314 2 0 150
120.121 25.398 2.99437 2.99437 0  104.101 104.997 1632319 2 0 199
120.1835 25.42925 2.99531 2.99531 0  104.073 104.994 1632324 2 0 238
120.246 25.4605 2.99625 2.99625 0  104.062 104.998 1632329 2 0 343
120.3085 25.49175 2.99719 2.99719 0  104.123 104.999 1632335 2 0 515
120.371 25.523 2.99813 2.99813 0  104.126 104.996 1632340 2 0 647
120.4335 25.55425 2.99906 2.99906 0  104.079 104.998 1632345 2 0 740
120.496 25.5855 3 3 0  104.082 104.999 1632350 2 0 828
120.5585 25.61675 3.00093 3.00093 0  104.078 105 1632355 2 0 803
120.621 25.648 3.00187 3.00187 0  104.115 105.001 1632360 2 0 764
120.6835 25.67925 3.0028 3.0028 0  104.077 105.003 1632365 2 0 688
120.746 25.7105 3.00373 3.00373 0  104.062 105 1632370 2 0 666
120.8085 25.74175 3.00467 3.00467 0  104.125 105.001 1632375 2 0 622
120.871 25.773 3.0056 3.0056 0  104.117 105.001 1632380 2 0 641
120.9335 25.80425 3.00652 3.00652 0  104.086 104.999 1632386 2 0 671
120.996 25.8355 3.00745 3.00745 0  104.082 104.999 1632391 2 0 644
121.0585 25.86675 3.00838 3.00838 0  104.065 104.998 1632396 2 0 639
121.121 25.898 3.00931 3.00931 0  104.103 104.997 1632401 2 0 567
121.1835 25.92925 3.01023 3.01023 0  104.087 104.997 1632406 2 0 488
121.246 25.9605 3.01116 3.01116 0  104.057 104.994 1632411 2 0 356
121.3085 25.99175 3.01208 3.01208 0  104.131 104.994 1632416 2 0 298
121.371 26.023 3.01301 3.01301 0  104.142 105.001 1632421 2 0 269
121.4335 26.05425 3.01393 3.01393 0  104.083 105.003 1632426 2 0 226
121.496 26.0855 3.01485 3.01485 0  104.082 105.001 1632431 2 0 259
121.5585 26.11675 3.01577 3.01577 0  104.079 104.998 1632437 2 0 266
121.621 26.148 3.01669 3.01669 0  104.11 105.001 1632442 2 0 255
121.6835 26.17925 3.01761 3.01761 0  104.074 105.001 1632447 2 0 227
121.746 26.2105 3.01853 3.01853 0  104.042 105 1632452 2 0 129
121.8085 26.24175 3.01944 3.01944 0  104.126 104.996 1632457 2 0 90
121.871 26.273 3.02036 3.02036 0  104.117 104.999 1632462 2 0 44
121.9335 26.30425 3.02127 3.02127 0  104.08 104.999 1632467 2 0 25
121.996 26.3355 3.02219 3.02219 0  104.076 104.998 1632472 2 0 20
122.0585 26.36675 3.0231 3.0231 0  104.071 104.999 1632477 2 0 13
122.121 26.398 3.02401 3.02401 0  104.102 104.999 1632482 2 0 8
122.1835 26.42925 3.02493 3.02493 0  104.087 105 1632488 2 0 2
122.246 26.4605 3.02584 3.02584 0  104.06 104.996 1632493 2 0 6
122.3085 26.49175 3.02675 3.02675 0  104.1 104.996 1632498 2 0 4
122.371 26.523 3.02766 3.02766 0  104.132 104.996 1632503 2 0 3
122.4335 26.55425 3.02856 3.02856 0  104.085 105 1632508 2 0 1
122.496 26.5855 3.02947 3.02947 0  104.069 105.003 1632513 2 0 2
122.5585 26.61675 3.03038 3.03038 0  104.07 105.002 1632518 2 0 3
122.621 26.648 3.03128 3.03128 0  104.103 105.003 1632523 2 0 1
122.6835 26.67925 3.03219 3.03219 0  104.091 105.003 1632528 2 0 2
122.746 26.7105 3.03309 3.03309 0  104.042 104.998 1632533 2 0 1
#C Sat Dec 30 10:04:30 2017.  Temperature Setpoint at 104.

#S 303  ascan  phi 61.5832 63.1832  50 2
#D Sat Dec 30 10:06:31 2017
#T 2  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.764312127 3.764312127 13.11033219 90 90 90 1.669145675 1.669145675 0.4792544701 90 90 90 3 3 0 3 1 0 120.746 25.7105 2.25 62.38325 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.496137265 1.592768171 -0.01568624006 1.581962983 -0.4852596162 0.06288215435 0.1931015795 -0.1168757616 -0.4748522124
#G4 3.003733928 3.003733928 0 1.5406 -3.094682955 3.094682955 -35 83.73045383 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00373 3.00373 0
#P0 120.746 25.7105 2.25 62.38325 -5.51875 5.36625 13.21 11.20125
#P1 20.3475 18.785 7.8975 7.1025 
#X 104.068K  104.993K 
#N 10
#L Phi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
61.58325 2.96189 3.04499 -0.0271717  103.015 103.944 1632672 2 0 7
61.61525 2.96357 3.04335 -0.0260831  103.027 103.952 1632675 2 0 3
61.64725 2.96526 3.04171 -0.0249947  103.035 103.959 1632678 2 0 11
61.67925 2.96694 3.04007 -0.0239064  103.029 103.961 1632681 2 0 8
61.71125 2.96862 3.03843 -0.0228182  103.025 103.962 1632684 2 0 9
61.74325 2.9703 3.03679 -0.0217302  103.032 103.966 1632687 2 0 8
61.77525 2.97198 3.03515 -0.0206423  103.066 103.961 1632690 2 0 13
61.80725 2.97366 3.0335 -0.0195546  103.039 103.963 1632693 2 0 12
61.83925 2.97534 3.03185 -0.018467  103.043 103.963 1632696 2 0 11
61.87125 2.97702 3.03021 -0.0173796  103.041 103.966 1632699 2 0 12
61.90325 2.9787 3.02856 -0.0162923  103.044 103.967 1632703 2 0 15
61.93525 2.98037 3.02691 -0.0152051  103.038 103.974 1632706 2 0 14
61.96725 2.98205 3.02526 -0.0141181  103.037 103.971 1632709 2 0 20
61.99925 2.98372 3.02361 -0.0130312  103.044 103.975 1632712 2 0 11
62.03125 2.98539 3.02196 -0.0119445  103.033 103.973 1632715 2 0 27
62.06325 2.98707 3.02031 -0.0108579  103.034 103.971 1632718 2 0 27
62.09525 2.98874 3.01866 -0.00977145  103.008 103.972 1632721 2 0 35
62.12725 2.99041 3.017 -0.00868515  103.048 103.973 1632724 2 0 70
62.15925 2.99208 3.01535 -0.007599  103.051 103.966 1632727 2 0 107
62.19125 2.99374 3.01369 -0.00651299  103.032 103.975 1632730 2 0 166
62.22325 2.99541 3.01203 -0.00542712  103.037 103.978 1632733 2 0 229
